Timestamp,Timestamp ET,Timestamp CT,Timestamp PT,Title,ItemID,UPC,Variation,# of Variations,Brand,Category,Subcategory,Manufacturer,Manufacturer Part #,Model #,Image URL,Image,Source,Walmart Link,Cost,Amazon ASIN,Amazon Search URL,eBay Search URL,Google Search URL,Add to Catalog URL,Badges,Walmart BuyBox Suppression Status,Amazon BuyBox Suppression Status,Walmart on Listing,Total Sellers,WFS Sellers,MFN Sellers,Total Available Quantity,Seller on the BuyBox,BuyBox Seller Type,BuyBox Price,BuyBox Seller QTY,Min Price,Max Price,Sale Price,Cost,Profit,Profit Margin,ROI,Breakeven,Max Cost,Units Purchased,Amazon Price,Amazon Units Sold / Mo,Total Fees,WFS Fee,MFN Cost,Referral Fee,Referral Rate,Storage Fee,Storage Months,Additional Fees,Inbound Shipping,Inbound Shipping Expense,Hazardous Fee,WFS Polybag,Standard Label,Overhead Cost,Sales Tax %,Sales Tax Fee,Ratings,Reviews,Alerts,Package Dimensions,Package Length,Package Width,Package Height,Package Weight,Comments,Device
"04/30/2025, 03:21 AM PDT","04/30/2025, 06:21 AM EDT","04/30/2025, 05:21 AM CDT","04/30/2025, 03:21 AM PDT",Black Forest Gummy Bears Organic 4 oz (Pack of 4),15287466034,664554067867,4,3,Black Forest,Grocery,Gummy Candy,N/A,N/A,N/A,https://i5.walmartimages.com/seo/Black-Forest-Gummy-Bears-Organic-4-oz-Pack-of-4_e4ee0266-4a41-4862-a069-c0e67aa8aa94.6a7b4e556efd381b76dc1de3b2b3732f.jpeg,,N/A,https://www.walmart.com/ip/15287466034,24.74,N/A,https://www.amazon.com/s?k=Black%20Forest%20Gummy%20Bears%20Organic%204%20oz%20(Pack%20of%204),https://www.ebay.com/sch/i.html?_nkw=Black%20Forest%20Gummy%20Bears%20Organic%204%20oz%20(Pack%20of%204),https://www.google.com/search?q=Black%20Forest%20Gummy%20Bears%20Organic%204%20oz%20(Pack%20of%204),https://seller.walmart.com/catalog/add-items?search=15287466034,N/A,no,no,no,1,0,1,50,Retailer Distributors ,mfn,$35.50,50,$35.50,$35.50,35.5,24.74,0.23,0.64 %,0.91 %,35.15,19.97,1,NA,N/A,$10.53,$4.95,0,$5.33,15.00%,$0.02,1,$0.24,$0.30 /lb,$0.24,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"The listing has 3 variations,For better accuracy, we’ve used dimensions from B01CRE0MIG to provide more precise estimates,3 or less sellers","7.99, 5.00, 1.10 in, 0.80 lbs",7.99,5.00,1.10,0.80,N/A,Computer
"05/07/2025, 03:24 AM PDT","05/07/2025, 06:24 AM EDT","05/07/2025, 05:24 AM CDT","05/07/2025, 03:24 AM PDT","100 Grand, Crispy Milk Chocolate with Caramel, Full Size Candy Bar, 1.5 oz",216669349,99900694235,1,2,100 Grand,Grocery,Candy Bars & Miniatures,N/A,N/A,N/A,https://i5.walmartimages.com/seo/100-Grand-Crispy-Milk-Chocolate-with-Caramel-Full-Size-Candy-Bar-1-5-oz_ff32752b-51a6-4824-adad-2a071a316c1f.249b7466008f0e6a79513ab363d58e55.jpeg,,N/A,https://www.walmart.com/ip/216669349,1.12,https://www.amazon.com/dp/B01D4EUNR8,https://www.amazon.com/s?k=100%20Grand%2C%20Crispy%20Milk%20Chocolate%20with%20Caramel%2C%20Full%20Size%20Candy%20Bar%2C%201.5%20oz,https://www.ebay.com/sch/i.html?_nkw=100%20Grand%2C%20Crispy%20Milk%20Chocolate%20with%20Caramel%2C%20Full%20Size%20Candy%20Bar%2C%201.5%20oz,https://www.google.com/search?q=100%20Grand%2C%20Crispy%20Milk%20Chocolate%20with%20Caramel%2C%20Full%20Size%20Candy%20Bar%2C%201.5%20oz,https://seller.walmart.com/catalog/add-items?search=216669349,N/A,no,yes,no,1,1,0,53,Anmera,wfs,$6.31,53,$6.31,$6.31,6.31,1.12,0.19,3.07 %,17.32 %,6.00,1.05,1,$90.07,N/A,$5.00,$3.45,0,$0.50,8.00%,$0.01,1,$1.03,$0.30 /lb,$0.03,$0.00,$0.00,$0.00,$0.00,0,$0.00,4.5,71,"The listing has 2 variations,For better accuracy, we’ve used dimensions from B0004MWIK4 to provide more precise estimates,3 or less sellers","7.60, 5.75, 0.75 in, 0.09 lbs",7.60,5.75,0.75,0.09,N/A,Computer
"05/07/2025, 04:22 AM PDT","05/07/2025, 07:22 AM EDT","05/07/2025, 06:22 AM CDT","05/07/2025, 04:22 AM PDT",Altoids Cinnamon Breath Mints - 1.76 oz Tin,38253373,22000159359,1,10,Altoids,Grocery,Mint Candy,N/A,N/A,00022000159359,https://i5.walmartimages.com/seo/Altoids-Cinnamon-Breath-Mints-1-76-oz-Tin_21a556cd-1c53-4955-8d00-c3f36a32eb27.55ebf8d21920f6e4b43fea08c8c41387.jpeg,,N/A,https://www.walmart.com/ip/38253373,3.1,https://www.amazon.com/dp/B000NN5H9S,https://www.amazon.com/s?k=Altoids%20Cinnamon%20Breath%20Mints%20-%201.76%20oz%20Tin,https://www.ebay.com/sch/i.html?_nkw=Altoids%20Cinnamon%20Breath%20Mints%20-%201.76%20oz%20Tin,https://www.google.com/search?q=Altoids%20Cinnamon%20Breath%20Mints%20-%201.76%20oz%20Tin,https://seller.walmart.com/catalog/add-items?search=38253373,Best seller,no,yes,no,9,1,8,1106,eBelrosa,wfs,$8.39,16,$8.39,$14.99,8.39,3.1,0.11,1.33 %,3.61 %,8.20,2.57,1,$5.99,400+ units sold this month on Amazon,$5.18,$3.45,0,$0.67,8.00%,$0.00,1,$1.05,$0.30 /lb,$0.05,$0.00,$0.00,$0.00,$0.00,0,$0.00,4.5,97,"The listing has 10 variations,Pulling package information from B000NN5H9S via amazon.com","3.70, 2.36, 0.75 in, 0.18 lbs",3.70,2.36,0.75,0.18,N/A,Computer
"05/02/2025, 04:02 AM PDT","05/02/2025, 07:02 AM EDT","05/02/2025, 06:02 AM CDT","05/02/2025, 04:02 AM PDT","Kidsmania Flash Pop Lollipop Ring, Lights when You Wear It, .56-Ounce Rings (Pack of 24)",5067435837,100372766136,N/A,N/A,Kidsmania,Grocery,Lollipops & Suckers,N/A,N/A,N/A,https://i5.walmartimages.com/seo/Kidsmania-Flash-Pop-Lollipop-Ring-Lights-When-You-Wear-It-56-Ounce-Rings-Pack-Of-24_6c40d845-6549-4e5f-aeed-b7311ca427f3.339afa5ce1e77bd03a05bed451db9b77.jpeg,,N/A,https://www.walmart.com/ip/5067435837,18.48,N/A,https://www.amazon.com/s?k=Kidsmania%20Flash%20Pop%20Lollipop%20Ring%2C%20Lights%20when%20You%20Wear%20It%2C%20.56-Ounce%20Rings%20(Pack%20of%2024),https://www.ebay.com/sch/i.html?_nkw=Kidsmania%20Flash%20Pop%20Lollipop%20Ring%2C%20Lights%20when%20You%20Wear%20It%2C%20.56-Ounce%20Rings%20(Pack%20of%2024),https://www.google.com/search?q=Kidsmania%20Flash%20Pop%20Lollipop%20Ring%2C%20Lights%20when%20You%20Wear%20It%2C%20.56-Ounce%20Rings%20(Pack%20of%2024),https://seller.walmart.com/catalog/add-items?search=5067435837,N/A,no,no,no,2,1,1,28,SAI CANDY & BEYOND,wfs,$28.99,3,$28.99,$34.89,28.99,18.48,0.1,0.35 %,0.54 %,28.80,14.86,1,NA,N/A,$10.41,$5.45,0,$4.35,15.00%,$0.07,1,$0.54,$0.30 /lb,$0.54,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"For better accuracy, we’ve used dimensions from B001BOLD0K to provide more precise estimates,3 or less sellers","6.26, 5.43, 4.61 in, 1.81 lbs",6.26,5.43,4.61,1.81,N/A,Computer
"04/29/2025, 03:53 AM PDT","04/29/2025, 06:53 AM EDT","04/29/2025, 05:53 AM CDT","04/29/2025, 03:53 AM PDT",Hello Panda Chocolate Creme Filled Cookies 8 0.75 Bags,2679611072,72320700519,N/A,N/A,Meiji Hello Panda,Grocery,Cookies,N/A,N/A,N/A,https://i5.walmartimages.com/seo/Hello-Panda-Chocolate-Creme-Filled-Cookies-8-0-75-Bags_761433e9-3a89-4c8a-a467-c1e1a1fbee65.e367fc841332daf41240ca3cd6d6a7db.jpeg,,N/A,https://www.walmart.com/ip/2679611072,4.7,N/A,https://www.amazon.com/s?k=Hello%20Panda%20Chocolate%20Creme%20Filled%20Cookies%208%200.75%20Bags,https://www.ebay.com/sch/i.html?_nkw=Hello%20Panda%20Chocolate%20Creme%20Filled%20Cookies%208%200.75%20Bags,https://www.google.com/search?q=Hello%20Panda%20Chocolate%20Creme%20Filled%20Cookies%208%200.75%20Bags,https://seller.walmart.com/catalog/add-items?search=2679611072,N/A,no,no,no,3,0,3,20,SosoOneStopShop LLC,mfn,$12.00,5,$12.00,$14.65,12,4.7,0.07,0.61 %,1.55 %,11.85,3.82,1,NA,N/A,$7.23,$5.75,0,$0.96,8.00%,$0.21,1,$0.31,$0.30 /lb,$0.31,$0.00,$0.00,$0.00,$0.00,0,$0.00,4.8,1419,"For better accuracy, we’ve used dimensions from B07JVWM9NK to provide more precise estimates,3 or less sellers","11.34, 7.95, 5.24 in, 1.04 lbs",11.34,7.95,5.24,1.04,N/A,Computer
"04/30/2025, 12:18 AM PDT","04/30/2025, 03:18 AM EDT","04/30/2025, 02:18 AM CDT","04/30/2025, 12:18 AM PDT","Prince of Peace Ginger Chews with Lychee, 4 oz. – Candied Ginger – Lychee Flavored Candy – Lychee Ginger Chews",304177556,39278040586,1 Pack,1,Prince of Peace,Health & Personal Care,"Nutrition Bars, Gels & Chews",N/A,N/A,F-04115,https://i5.walmartimages.com/seo/Prince-of-Peace-Ginger-Chews-with-Lychee-4-oz-Candied-Ginger-Lychee-Flavored-Candy-Lychee-Ginger-Chews_2edd9752-404f-404d-b300-cea951b49b69.b675f9234eced037cb99daef00faf85c.png,,N/A,https://www.walmart.com/ip/304177556,1.78,https://www.amazon.com/dp/B0848D7JJD,https://www.amazon.com/s?k=Prince%20of%20Peace%20Ginger%20Chews%20with%20Lychee%2C%204%20oz.%20%E2%80%93%20Candied%20Ginger%20%E2%80%93%20Lychee%20Flavored%20Candy%20%E2%80%93%20Lychee%20Ginger%20Chews,https://www.ebay.com/sch/i.html?_nkw=Prince%20of%20Peace%20Ginger%20Chews%20with%20Lychee%2C%204%20oz.%20%E2%80%93%20Candied%20Ginger%20%E2%80%93%20Lychee%20Flavored%20Candy%20%E2%80%93%20Lychee%20Ginger%20Chews,https://www.google.com/search?q=Prince%20of%20Peace%20Ginger%20Chews%20with%20Lychee%2C%204%20oz.%20%E2%80%93%20Candied%20Ginger%20%E2%80%93%20Lychee%20Flavored%20Candy%20%E2%80%93%20Lychee%20Ginger%20Chews,https://seller.walmart.com/catalog/add-items?search=304177556,N/A,no,no,no,6,2,4,219,Hidden Gems LLC,wfs,$6.97,32,$6.97,$8.84,6.97,1.78,0.07,1.01 %,3.97 %,6.80,1.48,1,$5.00,200+ units sold this month on Amazon,$5.12,$3.45,0,$0.56,8.00%,$0.04,1,$1.07,$0.30 /lb,$0.07,$0.00,$0.00,$0.00,$0.00,0,$0.00,4.5,31,N/A,"7.70, 5.50, 2.00 in, 0.25 lbs",7.70,5.50,2.00,0.25,N/A,Computer
"05/02/2025, 03:49 AM PDT","05/02/2025, 06:49 AM EDT","05/02/2025, 05:49 AM CDT","05/02/2025, 03:49 AM PDT","Face Twisters Sour Slime, Sour Liquid Gel Candy, 1.4 oz., Contains Wheat & Corn",1952473182,793216100502,Blue,2,Face Twisters,Grocery,Sour Candy,N/A,N/A,10010,https://i5.walmartimages.com/seo/Face-Twisters-Sour-Slime-Sour-Liquid-Gel-Candy-1-4-oz-Contains-Wheat-Corn_a139a1da-2968-4b36-a5d6-355ddcf1ce34.1bb3060c1587e3d9642af3d75f11d4f1.jpeg,,N/A,https://www.walmart.com/ip/1952473182,1.52,N/A,https://www.amazon.com/s?k=Face%20Twisters%20Sour%20Slime%2C%20Sour%20Liquid%20Gel%20Candy%2C%201.4%20oz.%2C%20Contains%20Wheat%20%26%20Corn,https://www.ebay.com/sch/i.html?_nkw=Face%20Twisters%20Sour%20Slime%2C%20Sour%20Liquid%20Gel%20Candy%2C%201.4%20oz.%2C%20Contains%20Wheat%20%26%20Corn,https://www.google.com/search?q=Face%20Twisters%20Sour%20Slime%2C%20Sour%20Liquid%20Gel%20Candy%2C%201.4%20oz.%2C%20Contains%20Wheat%20%26%20Corn,https://seller.walmart.com/catalog/add-items?search=1952473182,N/A,no,no,no,1,0,1,25,Valyou General,mfn,$9.31,25,$9.31,$9.31,9.31,1.52,-0.04,-0.48 %,-2.93 %,9.25,1.18,1,NA,N/A,$7.83,$5.45,0,$0.74,8.00%,$0.06,1,$1.58,$0.30 /lb,$0.58,$0.00,$0.00,$0.00,$0.00,0,$0.00,3.8,14,"The listing has 2 variations,For better accuracy, we’ve used dimensions from B093XZKK1K to provide more precise estimates,3 or less sellers","6.97, 5.16, 3.70 in, 1.94 lbs",6.97,5.16,3.70,1.94,N/A,Computer
"05/05/2025, 04:33 AM PDT","05/05/2025, 07:33 AM EDT","05/05/2025, 06:33 AM CDT","05/05/2025, 04:33 AM PDT","Justice League Superhero Candy Sticks & Tattoo Inside Each Pack, 30 Pack, Kids Party Favors, Goodie Bags",15294154462,840258825693,N/A,N/A,The Hampton Popcorn & Candy Company,Home & Garden,Party Favors,Distributed by The Hampton Popcorn & Candy Co,N/A,N/A,https://i5.walmartimages.com/seo/Justice-League-Superhero-Candy-Sticks-Tattoo-Inside-Each-Pack-30-Pack-Kids-Party-Favors-Goodie-Bags_66e7f218-cca2-4550-8155-1ddc18f7db8d.bef6b3c5416daa4518f622b5804b9d53.jpeg,,N/A,https://www.walmart.com/ip/15294154462,10.8,https://www.amazon.com/dp/B0DD4H19JV,https://www.amazon.com/s?k=Justice%20League%20Superhero%20Candy%20Sticks%20%26%20Tattoo%20Inside%20Each%20Pack%2C%2030%20Pack%2C%20Kids%20Party%20Favors%2C%20Goodie%20Bags,https://www.ebay.com/sch/i.html?_nkw=Justice%20League%20Superhero%20Candy%20Sticks%20%26%20Tattoo%20Inside%20Each%20Pack%2C%2030%20Pack%2C%20Kids%20Party%20Favors%2C%20Goodie%20Bags,https://www.google.com/search?q=Justice%20League%20Superhero%20Candy%20Sticks%20%26%20Tattoo%20Inside%20Each%20Pack%2C%2030%20Pack%2C%20Kids%20Party%20Favors%2C%20Goodie%20Bags,https://seller.walmart.com/catalog/add-items?search=15294154462,N/A,no,no,no,1,1,0,32,The Hampton Popcorn & Candy Co,wfs,$16.99,32,$16.99,$16.99,16.99,10.8,-0.05,-0.29 %,-0.45 %,16.95,8.60,1,$16.99,N/A,$6.24,$3.45,0,$2.55,15.00%,$0.05,1,$0.19,$0.30 /lb,$0.19,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"Pulling package information from B0DD4H19JV via amazon.com,3 or less sellers","5.00, 5.00, 5.00 in, 0.62 lbs",5.00,5.00,5.00,0.62,N/A,Computer
"04/29/2025, 11:38 PM PDT","04/30/2025, 02:38 AM EDT","04/30/2025, 01:38 AM CDT","04/29/2025, 11:38 PM PDT","Glico Pocky's Friend Pejoy Chocolate Cream Filled Biscuit Sticks, 1.13 oz",36816593,73141152969,Single,2,Pocky,Grocery,Cookies,N/A,N/A,26451,https://i5.walmartimages.com/seo/Glico-Pocky-s-Friend-Pejoy-Chocolate-Cream-Filled-Biscuit-Sticks-1-13-oz_73313113-853f-4051-a23f-76121832f30e.6a03a1b31022281bf9335b17a211184c.jpeg,,N/A,https://www.walmart.com/ip/36816593,1.35,https://www.amazon.com/dp/B00SOEDSPI,https://www.amazon.com/s?k=Glico%20Pocky's%20Friend%20Pejoy%20Chocolate%20Cream%20Filled%20Biscuit%20Sticks%2C%201.13%20oz,https://www.ebay.com/sch/i.html?_nkw=Glico%20Pocky's%20Friend%20Pejoy%20Chocolate%20Cream%20Filled%20Biscuit%20Sticks%2C%201.13%20oz,https://www.google.com/search?q=Glico%20Pocky's%20Friend%20Pejoy%20Chocolate%20Cream%20Filled%20Biscuit%20Sticks%2C%201.13%20oz,https://seller.walmart.com/catalog/add-items?search=36816593,N/A,yes,no,no,1,0,1,1,baandeali512 LLC,mfn,$6.23,1,$6.23,$6.23,6.23,1.35,-0.11,-1.72 %,-7.93 %,6.25,0.99,1,$2.79,N/A,$4.99,$3.45,0,$0.50,8.00%,$0.01,1,$1.03,$0.30 /lb,$0.03,$0.00,$0.00,$0.00,$0.00,0,$0.00,4,4,"The listing has 2 variations,Pulling package information from B00SOEDSPI via amazon.com,3 or less sellers","5.79, 2.28, 0.98 in, 0.11 lbs",5.79,2.28,0.98,0.11,N/A,Computer
"05/01/2025, 11:35 PM PDT","05/02/2025, 02:35 AM EDT","05/02/2025, 01:35 AM CDT","05/01/2025, 11:35 PM PDT","DC Comics Batman Nemesis Candy Tin, 1.2 Ounces of Sour Blue Raspberry Batman Logo Candy",2797408592,611508176250,1 Tin,2,Boston America,Grocery,Sour Candy,N/A,N/A,N/A,https://i5.walmartimages.com/seo/DC-Comics-Batman-Nemesis-Candy-Tin-1-2-Ounces-of-Sour-Blue-Raspberry-Batman-Logo-Candy_bdb50814-2829-4417-9f7f-aa9f6fbe93d9.b5d032e8ad8499b3a00d33d6bf08fc57.jpeg,,N/A,https://www.walmart.com/ip/2797408592,2.05,https://www.amazon.com/dp/B0B6WRCXC7,https://www.amazon.com/s?k=DC%20Comics%20Batman%20Nemesis%20Candy%20Tin%2C%201.2%20Ounces%20of%20Sour%20Blue%20Raspberry%20Batman%20Logo%20Candy,https://www.ebay.com/sch/i.html?_nkw=DC%20Comics%20Batman%20Nemesis%20Candy%20Tin%2C%201.2%20Ounces%20of%20Sour%20Blue%20Raspberry%20Batman%20Logo%20Candy,https://www.google.com/search?q=DC%20Comics%20Batman%20Nemesis%20Candy%20Tin%2C%201.2%20Ounces%20of%20Sour%20Blue%20Raspberry%20Batman%20Logo%20Candy,https://seller.walmart.com/catalog/add-items?search=2797408592,N/A,no,no,no,1,0,1,7,BiG Confections,mfn,$6.99,7,$6.99,$6.99,6.99,2.05,-0.11,-1.58 %,-5.38 %,7.05,1.55,1,$4.00,50+ units sold this month on Amazon,$5.05,$3.45,0,$0.56,8.00%,$0.00,1,$1.04,$0.30 /lb,$0.04,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"The listing has 2 variations,Pulling package information from B0B6WRCXC7 via amazon.com,3 or less sellers","3.31, 1.97, 0.75 in, 0.13 lbs",3.31,1.97,0.75,0.13,N/A,Computer
"05/02/2025, 12:09 AM PDT","05/02/2025, 03:09 AM EDT","05/02/2025, 02:09 AM CDT","05/02/2025, 12:09 AM PDT",Cell Sours Candy Tin,664536459,611508571109,1 Tin,1,Boston America,Grocery,Sour Candy,N/A,N/A,5711,https://i5.walmartimages.com/seo/Cell-Sours-Candy-Tin_a886cca4-1506-41f0-afcf-38d740eb3134.415913cd90ab9577b6f283ca80e217cf.jpeg,,N/A,https://www.walmart.com/ip/664536459,2.05,https://www.amazon.com/dp/B0776YKKQJ,https://www.amazon.com/s?k=Cell%20Sours%20Candy%20Tin,https://www.ebay.com/sch/i.html?_nkw=Cell%20Sours%20Candy%20Tin,https://www.google.com/search?q=Cell%20Sours%20Candy%20Tin,https://seller.walmart.com/catalog/add-items?search=664536459,N/A,no,no,no,1,0,1,10,BiG Confections,mfn,$6.99,10,$6.99,$6.99,6.99,2.05,-0.12,-1.67 %,-5.68 %,7.05,1.55,1,$5.41,N/A,$5.06,$3.45,0,$0.56,8.00%,$0.00,1,$1.04,$0.30 /lb,$0.04,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"Pulling package information from B0776YKKQJ via amazon.com,3 or less sellers","4.72, 2.48, 0.43 in, 0.15 lbs",4.72,2.48,0.43,0.15,N/A,Computer
"04/30/2025, 12:52 AM PDT","04/30/2025, 03:52 AM EDT","04/30/2025, 02:52 AM CDT","04/30/2025, 12:52 AM PDT",Rilakkuma Marshmallow Flavored Lazy Day Sweets Candy - .7-oz. Tin,488480776,611508174775,N/A,N/A,Rilakkuma,Grocery,Marshmallows,N/A,N/A,N/A,https://i5.walmartimages.com/seo/Rilakkuma-Marshmallow-Flavored-Lazy-Day-Sweets-Candy-7-oz-Tin_f44cd1bd-6ba7-4615-8901-22499b0e919f.02ceef002354431f5e612d264a06b2ad.jpeg,,N/A,https://www.walmart.com/ip/488480776,2.05,N/A,https://www.amazon.com/s?k=Rilakkuma%20Marshmallow%20Flavored%20Lazy%20Day%20Sweets%20Candy%20-%20.7-oz.%20Tin,https://www.ebay.com/sch/i.html?_nkw=Rilakkuma%20Marshmallow%20Flavored%20Lazy%20Day%20Sweets%20Candy%20-%20.7-oz.%20Tin,https://www.google.com/search?q=Rilakkuma%20Marshmallow%20Flavored%20Lazy%20Day%20Sweets%20Candy%20-%20.7-oz.%20Tin,https://seller.walmart.com/catalog/add-items?search=488480776,N/A,no,no,no,1,0,1,11,BiG Confections,mfn,$6.99,11,$6.99,$6.99,6.99,2.05,-0.13,-1.84 %,-6.29 %,7.05,1.54,1,NA,N/A,$5.07,$3.45,0,$0.56,8.00%,$0.01,1,$1.05,$0.30 /lb,$0.05,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"For better accuracy, we’ve used dimensions from B07C8LC1RZ to provide more precise estimates,3 or less sellers","2.95, 2.40, 1.85 in, 0.18 lbs",2.95,2.40,1.85,0.18,N/A,Computer
"05/01/2025, 03:22 AM PDT","05/01/2025, 06:22 AM EDT","05/01/2025, 05:22 AM CDT","05/01/2025, 03:22 AM PDT","Boston America Christmas Story Fudge it Up Sour Cherry Soap Candies Tin, 1.2 Oz",247737725,611508176137,1 Tin,2,Boston America,Grocery,Hard Candy,N/A,N/A,HG2710887,https://i5.walmartimages.com/seo/Boston-America-Christmas-Story-Fudge-it-Up-Sour-Cherry-Soap-Candies-Tin-1-2-Oz_ed696c34-b5c3-4856-b848-4b0bf4dd6df3.7af530d8a852965a07941bbad8b37d4e.png,,N/A,https://www.walmart.com/ip/247737725,2.07,https://www.amazon.com/dp/B09L3FK6NX,https://www.amazon.com/s?k=Boston%20America%20Christmas%20Story%20Fudge%20it%20Up%20Sour%20Cherry%20Soap%20Candies%20Tin%2C%201.2%20Oz,https://www.ebay.com/sch/i.html?_nkw=Boston%20America%20Christmas%20Story%20Fudge%20it%20Up%20Sour%20Cherry%20Soap%20Candies%20Tin%2C%201.2%20Oz,https://www.google.com/search?q=Boston%20America%20Christmas%20Story%20Fudge%20it%20Up%20Sour%20Cherry%20Soap%20Candies%20Tin%2C%201.2%20Oz,https://seller.walmart.com/catalog/add-items?search=247737725,N/A,no,no,no,1,0,1,11,BiG Confections,mfn,$6.99,11,$6.99,$6.99,6.99,2.07,-0.14,-1.96 %,-6.63 %,7.05,1.55,1,$5.87,N/A,$5.06,$3.45,0,$0.56,8.00%,$0.00,1,$1.04,$0.30 /lb,$0.04,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"The listing has 2 variations,Pulling package information from B09L3FK6NX via amazon.com,3 or less sellers","2.87, 2.80, 0.87 in, 0.15 lbs",2.87,2.80,0.87,0.15,N/A,Computer
"05/03/2025, 12:45 AM PDT","05/03/2025, 03:45 AM EDT","05/03/2025, 02:45 AM CDT","05/03/2025, 12:45 AM PDT",Harley Quinn Mad Love Sour Cherry Candy 1.0 oz.,2256949523,611508176595,1,2,Boston America,Grocery,Sour Candy,N/A,N/A,N/A,https://i5.walmartimages.com/seo/Harley-Quinn-Mad-Love-Sour-Cherry-Candy-1-0-oz_af84be5a-101d-453e-b7ef-8a7d268c68ed.0d9eb010e3d7558d68225f1ac76feb3b.jpeg,,N/A,https://www.walmart.com/ip/2256949523,2.05,N/A,https://www.amazon.com/s?k=Harley%20Quinn%20Mad%20Love%20Sour%20Cherry%20Candy%201.0%20oz.,https://www.ebay.com/sch/i.html?_nkw=Harley%20Quinn%20Mad%20Love%20Sour%20Cherry%20Candy%201.0%20oz.,https://www.google.com/search?q=Harley%20Quinn%20Mad%20Love%20Sour%20Cherry%20Candy%201.0%20oz.,https://seller.walmart.com/catalog/add-items?search=2256949523,N/A,no,no,no,1,0,1,2,BiG Confections,mfn,$6.99,2,$6.99,$6.99,6.99,2.05,-0.14,-2.06 %,-7.02 %,7.05,1.52,1,NA,N/A,$5.08,$3.45,0,$0.56,8.00%,$0.01,1,$1.07,$0.30 /lb,$0.07,$0.00,$0.00,$0.00,$0.00,0,$0.00,,0,"The listing has 2 variations,For better accuracy, we’ve used dimensions from B0CSZC1HS8 to provide more precise estimates,3 or less sellers","7.83, 4.37, 0.59 in, 0.22 lbs",7.83,4.37,0.59,0.22,N/A,Computer
"04/30/2025, 12:16 AM PDT","04/30/2025, 03:16 AM EDT","04/30/2025, 02:16 AM CDT","04/30/2025, 12:16 AM PDT","Prince of Peace Blood Orange Ginger Chews, 4 oz. – Candied Ginger – Candy Pack – Ginger Chews Candy – Natural Candy",1244779348,39278041170,"1, 1",2,Prince of Peace,Health & Personal Care,"Nutrition Bars, Gels & Chews",N/A,N/A,N/A,https://i5.walmartimages.com/seo/Prince-of-Peace-Blood-Orange-Ginger-Chews-4-oz-Candied-Ginger-Candy-Pack-Ginger-Chews-Candy-Natural-Candy_1434f9fa-7681-428e-9257-494eef4fe1e0.9a60b08e86ec3afa165d17ae472574fb.jpeg,,N/A,https://www.walmart.com/ip/1244779348,2.3,https://www.amazon.com/dp/B0BFT3MLMN,https://www.amazon.com/s?k=Prince%20of%20Peace%20Blood%20Orange%20Ginger%20Chews%2C%204%20oz.%20%E2%80%93%20Candied%20Ginger%20%E2%80%93%20Candy%20Pack%20%E2%80%93%20Ginger%20Chews%20Candy%20%E2%80%93%20Natural%20Candy,https://www.ebay.com/sch/i.html?_nkw=Prince%20of%20Peace%20Blood%20Orange%20Ginger%20Chews%2C%204%20oz.%20%E2%80%93%20Candied%20Ginger%20%E2%80%93%20Candy%20Pack%20%E2%80%93%20Ginger%20Chews%20Candy%20%E2%80%93%20Natural%20Candy,https://www.google.com/search?q=Prince%20of%20Peace%20Blood%20Orange%20Ginger%20Chews%2C%204%20oz.%20%E2%80%93%20Candied%20Ginger%20%E2%80%93%20Candy%20Pack%20%E2%80%93%20Ginger%20Chews%20Candy%20%E2%80%93%20Natural%20Candy,https://seller.walmart.com/catalog/add-items?search=1244779348,N/A,yes,no,no,10,1,9,638,USAHerbs,wfs,$7.99,5,$7.29,$9.98,7.29,2.3,-0.15,-2.12 %,-6.73 %,7.35,1.72,1,$5.25,600+ units sold this month on Amazon,$5.14,$3.45,0,$0.58,8.00%,$0.04,1,$1.07,$0.30 /lb,$0.07,$0.00,$0.00,$0.00,$0.00,0,$0.00,5,3,The listing has 2 variations,"7.68, 5.50, 2.00 in, 0.25 lbs",7.68,5.50,2.00,0.25,N/A,Computer
